deputy_id,nom,prenom,groupe_abrev,groupe_nom,parti_rattachement,dept,circo,period_start,period_end,scrutins_eligibles,votes_exprimes,non_votant,absent,participation_rate,pour_count,contre_count,abst_count,amd_authored,amd_adopted,amd_adoption_rate,amd_cosigned,interventions_count,interventions_chars,top_dossier_id,top_dossier_titre,top_dossier_score
PA1008,David,Alain,SOC,Socialistes et apparentés,Parti socialiste,Gironde,4,2024-07-07,2026-02-27,5799,433,0,5366,0.0747,237,187,9,3,1,0.3333,3873,0,0,,,
PA1567,Guedj,Jérôme,SOC,Socialistes et apparentés,Parti socialiste,Essonne,6,2024-07-07,2026-02-27,5799,1544,0,4255,0.2663,773,689,82,437,87,0.1991,3696,0,0,,,
PA1592,Habib,David,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",Régions et peuples solidaires,Pyrénées-Atlantiques,3,2024-07-07,2026-02-27,5799,283,0,5516,0.0488,184,79,20,19,0,0.0000,689,0,0,,,
PA1630,Herbillon,Michel,DR,Droite Républicaine,Les Républicains,Val-de-Marne,8,2024-07-07,2026-02-27,5799,508,0,5291,0.0876,202,281,25,21,2,0.0952,716,0,0,,,
PA1654,Hollande,François,SOC,Socialistes et apparentés,Parti socialiste,Corrèze,1,2024-07-07,2026-02-27,5799,786,0,5013,0.1355,377,362,47,0,0,,3517,0,0,,,
PA227089,Létard,Valérie,LIOT,"Libertés, Indépendants, Outre-mer et Territoires","Union des démocrates européens, centristes et indépendants",Nord,21,2024-07-07,2026-02-27,5799,65,5,5729,0.0112,21,36,8,11,2,0.1818,292,0,0,,,
PA266793,Bony,Jean-Yves,DR,Droite Républicaine,Non rattaché(s),Cantal,2,2024-07-07,2026-02-27,5799,971,0,4828,0.1674,374,541,56,49,8,0.1633,1541,0,0,,,
PA266797,Gosselin,Philippe,DR,Droite Républicaine,Les Républicains,Manche,1,2024-07-07,2026-02-27,5799,1095,0,4704,0.1888,541,465,89,367,70,0.1907,1691,0,0,,,
PA266808,Rolland,Vincent,DR,Droite Républicaine,Les Républicains,Savoie,2,2024-07-07,2026-02-27,5799,536,0,5263,0.0924,188,330,18,279,11,0.0394,1464,0,0,,,
PA267042,Favennec-Bécot,Yannick,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",Horizons,Mayenne,3,2024-07-07,2026-02-27,5799,714,0,5085,0.1231,311,386,17,15,0,0.0000,819,0,0,,,
PA267200,Huyghe,Sébastien,EPR,Ensemble pour la République,Les Républicains,Nord,5,2024-07-07,2026-02-27,5799,2083,0,3716,0.3592,813,1233,37,291,31,0.1065,854,0,0,,,
PA267285,Wauquiez,Laurent,DR,Droite Républicaine,Les Républicains,Haute-Loire,1,2024-07-07,2026-02-27,5799,583,0,5216,0.1005,201,360,22,314,50,0.1592,380,0,0,,,
PA267318,Grelier,Jean-Carles,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Sarthe,5,2024-07-07,2026-02-27,5799,236,0,5563,0.0407,122,112,2,46,28,0.6087,693,0,0,,,
PA267763,Bataille,Jean-Pierre,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",Régions et peuples solidaires,Nord,15,2024-07-07,2026-02-27,5799,1013,0,4786,0.1747,424,503,86,194,20,0.1031,1466,0,0,,,
PA267780,Firmin Le Bodo,Agnès,HOR,Horizons & Indépendants,Horizons,Seine-Maritime,7,2024-07-07,2026-02-27,5799,1696,0,4103,0.2925,504,1083,109,228,64,0.2807,718,0,0,,,
PA267794,Tabarot,Michèle,DR,Droite Républicaine,Les Républicains,Alpes-Maritimes,9,2024-07-07,2026-02-27,5799,413,0,5386,0.0712,117,280,16,19,0,0.0000,787,0,0,,,
PA2940,Voynet,Dominique,ECOS,Écologiste et Social,Les Écologistes - EELV,Doubs,2,2024-07-07,2026-02-27,5799,2094,0,3705,0.3611,990,909,195,261,26,0.0996,9923,0,0,,,
PA2952,Warsmann,Jean-Luc,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",Non rattaché(s),Ardennes,3,2024-07-07,2026-02-27,5799,1000,0,4799,0.1724,337,472,191,41,15,0.3659,641,0,0,,,
PA2960,Woerth,Éric,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Oise,4,2024-07-07,2026-02-27,5799,2097,0,3702,0.3616,539,1521,37,38,3,0.0789,633,0,0,,,
PA309643,Besse,Véronique,NI,Non inscrit,UDR - Union des Droites pour la République,Vendée,4,2024-07-07,2026-02-27,5799,343,0,5456,0.0591,229,97,17,126,1,0.0079,230,0,0,,,
PA330008,Breton,Xavier,DR,Droite Républicaine,Les Républicains,Ain,1,2024-07-07,2026-02-27,5799,792,434,4573,0.1366,298,351,143,82,17,0.2073,2127,0,0,,,
PA330240,Ciotti,Éric,UDDPLR,Union des droites pour la République,UDR - Union des Droites pour la République,Alpes-Maritimes,1,2024-07-07,2026-02-27,5799,370,0,5429,0.0638,163,185,22,404,21,0.0520,39,0,0,,,
PA330909,Descoeur,Vincent,DR,Droite Républicaine,Les Républicains,Cantal,1,2024-07-07,2026-02-27,5799,1322,0,4477,0.2280,488,713,121,239,14,0.0586,1182,0,0,,,
PA331582,Vigier,Philippe,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Eure-et-Loir,4,2024-07-07,2026-02-27,5799,1509,0,4290,0.2602,491,1001,17,196,49,0.2500,638,0,0,,,
PA331973,Got,Pascale,SOC,Socialistes et apparentés,Parti socialiste,Gironde,5,2024-07-07,2026-02-27,5799,1533,0,4266,0.2644,782,649,102,17,5,0.2941,3636,0,0,,,
PA332228,Benoit,Thierry,HOR,Horizons & Indépendants,Horizons,Ille-et-Vilaine,6,2024-07-07,2026-02-27,5799,1947,0,3852,0.3357,703,977,267,52,5,0.0962,655,0,0,,,
PA332523,Dalloz,Marie-Christine,DR,Droite Républicaine,Les Républicains,Jura,2,2025-04-06,2026-02-27,4534,1009,0,3525,0.2225,308,674,27,168,14,0.0833,876,0,0,,,
PA333285,Garot,Guillaume,SOC,Socialistes et apparentés,Parti socialiste,Mayenne,1,2024-07-07,2026-02-27,5799,1594,0,4205,0.2749,727,754,113,123,33,0.2683,3541,0,0,,,
PA335054,Karamanli,Marietta,SOC,Socialistes et apparentés,Parti socialiste,Sarthe,2,2024-07-07,2026-02-27,5799,1539,0,4260,0.2654,736,738,65,31,10,0.3226,3989,0,0,,,
PA335612,Lecoq,Jean-Paul,GDR,Gauche Démocrate et Républicaine,Parti communiste français,Seine-Maritime,8,2024-07-07,2026-02-27,5799,1280,0,4519,0.2207,655,572,53,35,6,0.1714,2505,0,0,,,
PA335758,Riester,Franck,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Seine-et-Marne,5,2024-07-07,2026-02-27,5799,664,0,5135,0.1145,197,457,10,0,0,,484,0,0,,,
PA335999,Batho,Delphine,ECOS,Écologiste et Social,Les Écologistes - EELV,Deux-Sèvres,2,2024-07-07,2026-02-27,5799,807,0,4992,0.1392,391,359,57,460,34,0.0739,1884,0,0,,,
PA340343,Saulignac,Hervé,SOC,Socialistes et apparentés,Parti socialiste,Ardèche,1,2024-07-07,2026-02-27,5799,986,0,4813,0.1700,516,401,69,96,24,0.2500,4002,0,0,,,
PA341981,Récalde,Marie,SOC,Socialistes et apparentés,Parti socialiste,Gironde,6,2024-07-07,2026-02-27,5799,871,0,4928,0.1502,421,378,72,22,7,0.3182,3617,0,0,,,
PA342196,Rouaux,Claudia,SOC,Socialistes et apparentés,Parti socialiste,Ille-et-Vilaine,3,2024-07-07,2026-02-27,5799,2072,0,3727,0.3573,937,1047,88,23,6,0.2609,5098,0,0,,,
PA342240,Bourgeaux,Jean-Luc,DR,Droite Républicaine,Les Républicains,Ille-et-Vilaine,7,2024-07-07,2026-02-27,5799,963,0,4836,0.1661,371,533,59,13,1,0.0769,970,0,0,,,
PA342384,Martin,Élisa,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Isère,3,2024-07-07,2026-02-27,5799,2057,0,3742,0.3547,1019,934,104,312,25,0.0801,13895,0,0,,,
PA342415,Battistel,Marie-Noëlle,SOC,Socialistes et apparentés,Parti socialiste,Isère,4,2024-07-07,2026-02-27,5799,2344,0,3455,0.4042,1021,1169,154,349,147,0.4212,4102,0,0,,,
PA345722,Le Grip,Constance,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Hauts-de-Seine,6,2024-07-07,2026-02-27,5799,1437,0,4362,0.2478,383,1023,31,65,37,0.5692,815,0,0,,,
PA346782,Juvin,Philippe,DR,Droite Républicaine,Les Républicains,Hauts-de-Seine,3,2024-06-30,2026-02-27,5799,2004,0,3795,0.3456,804,1061,139,1169,250,0.2139,1900,0,0,,,
PA368,Barnier,Michel,DR,Droite Républicaine,Les Républicains,Paris,2,2025-09-28,2026-02-27,2745,335,0,2410,0.1220,113,185,37,3,0,0.0000,312,0,0,,,
PA408578,Berger,Jean-Didier,DR,Droite Républicaine,Les Républicains,Hauts-de-Seine,12,2024-07-07,2026-02-27,5799,903,15,4881,0.1557,303,493,107,184,16,0.0870,803,0,0,,,
PA569,Bonnecarrère,Philippe,NI,Non inscrit,Alliance centriste,Tarn,1,2024-07-07,2026-02-27,5799,1793,0,4006,0.3092,596,1100,97,13,1,0.0769,59,0,0,,,
PA588884,Autain,Clémentine,ECOS,Écologiste et Social,Parti communiste français,Seine-Saint-Denis,11,2024-06-30,2026-02-27,5799,741,0,5058,0.1278,377,331,33,4,0,0.0000,9783,0,0,,,
PA605694,Falorni,Olivier,DEM,Les Démocrates,Alliance centriste,Charente-Maritime,1,2024-07-07,2026-02-27,5799,1069,0,4730,0.1843,260,805,4,46,10,0.2174,1257,0,0,,,
PA605745,Sansu,Nicolas,GDR,Gauche Démocrate et Républicaine,Parti communiste français,Cher,2,2024-07-07,2026-02-27,5799,1736,0,4063,0.2994,768,870,98,334,25,0.0749,2572,0,0,,,
PA605782,Marcangeli,Laurent,HOR,Horizons & Indépendants,Horizons,Corse-du-Sud,1,2024-07-07,2026-02-27,5799,396,87,5316,0.0683,142,241,13,6,2,0.3333,334,0,0,,,
PA606507,Boudié,Florent,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Gironde,10,2024-07-07,2026-02-27,5799,751,0,5048,0.1295,319,418,14,8,5,0.6250,565,0,0,,,
PA606545,Roumégas,Jean-Louis,ECOS,Écologiste et Social,Les Écologistes - EELV,Hérault,1,2024-07-07,2026-02-27,5799,1076,0,4723,0.1855,567,437,72,6,1,0.1667,4784,0,0,,,
PA606573,Dombre Coste,Fanny,SOC,Socialistes et apparentés,Parti socialiste,Hérault,3,2024-07-07,2026-02-27,5799,1415,0,4384,0.2440,623,711,81,60,18,0.3000,4229,0,0,,,
PA606793,Baumel,Laurent,SOC,Socialistes et apparentés,Parti socialiste,Indre-et-Loire,4,2024-07-07,2026-02-27,5799,1151,0,4648,0.1985,597,530,24,74,21,0.2838,4388,0,0,,,
PA607090,Vigier,Jean-Pierre,DR,Droite Républicaine,Les Républicains,Haute-Loire,2,2024-07-07,2026-02-27,5799,1100,0,4699,0.1897,439,568,93,288,27,0.0938,1687,0,0,,,
PA607193,Errante,Sophie,NI,Non inscrit,Régions et peuples solidaires,Loire-Atlantique,10,2024-07-07,2026-02-27,5799,593,0,5206,0.1023,169,401,23,14,1,0.0714,54,0,0,,,
PA607395,Travert,Stéphane,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Manche,3,2024-07-07,2026-02-27,5799,1259,0,4540,0.2171,407,822,30,242,98,0.4050,815,0,0,,,
PA607553,Potier,Dominique,SOC,Socialistes et apparentés,Parti socialiste,Meurthe-et-Moselle,5,2024-07-07,2026-02-27,5799,2039,0,3760,0.3516,1086,778,175,536,62,0.1157,3937,0,0,,,
PA607619,Molac,Paul,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",Régions et peuples solidaires,Morbihan,4,2024-07-07,2026-02-27,5799,1069,0,4730,0.1843,544,424,101,143,20,0.1399,1510,0,0,,,
PA608016,Louwagie,Véronique,DR,Droite Républicaine,Les Républicains,Orne,2,2024-07-07,2026-02-27,5799,660,87,5052,0.1138,241,390,29,298,29,0.0973,636,0,0,,,
PA608172,Pirès Beaune,Christine,SOC,Socialistes et apparentés,Parti socialiste,Puy-de-Dôme,2,2024-07-07,2026-02-27,5799,1941,0,3858,0.3347,961,905,75,270,70,0.2593,4398,0,0,,,
PA608264,Capdevielle,Colette,SOC,Socialistes et apparentés,Parti socialiste,Pyrénées-Atlantiques,5,2024-07-07,2026-02-27,5799,2407,0,3392,0.4151,1165,1086,156,200,25,0.1250,4035,0,0,,,
PA608416,Hetzel,Patrick,DR,Droite Républicaine,Les Républicains,Bas-Rhin,7,2024-07-07,2026-02-27,5799,1795,5,3999,0.3095,846,844,105,786,165,0.2099,2048,0,0,,,
PA608826,Duby-Muller,Virginie,DR,Droite Républicaine,Les Républicains,Haute-Savoie,4,2024-07-07,2026-02-27,5799,943,0,4856,0.1626,373,516,54,413,35,0.0847,1373,0,0,,,
PA609332,Faure,Olivier,SOC,Socialistes et apparentés,Parti socialiste,Seine-et-Marne,11,2024-06-30,2026-02-27,5799,709,0,5090,0.1223,385,283,41,17,10,0.5882,3553,0,0,,,
PA610002,Sas,Eva,ECOS,Écologiste et Social,Les Écologistes - EELV,Paris,8,2024-06-30,2026-02-27,5799,2148,0,3651,0.3704,1041,976,131,367,40,0.1090,9655,0,0,,,
PA610654,Nilor,Jean-Philippe,LFI-NFP,La France insoumise - Nouveau Front Populaire,Péyi-A,Martinique,4,2024-07-07,2026-02-27,5799,671,0,5128,0.1157,267,368,36,45,6,0.1333,14167,0,0,,,
PA610968,Amirshahi,Pouria,ECOS,Écologiste et Social,Les Écologistes - EELV,Paris,5,2024-06-30,2026-02-27,5799,2773,0,3026,0.4782,1413,1200,160,282,32,0.1135,10074,0,0,,,
PA642695,Bothorel,Éric,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Côtes-d'Armor,5,2024-07-07,2026-02-27,5799,1900,0,3899,0.3276,499,1376,25,191,65,0.3403,934,0,0,,,
PA642725,Liégeon,Eric,DR,Droite Républicaine,Les Républicains,Doubs,5,2024-07-07,2026-02-27,5799,1861,0,3938,0.3209,716,1035,110,105,5,0.0476,1198,0,0,,,
PA642764,Aviragnet,Joël,SOC,Socialistes et apparentés,Parti socialiste,Haute-Garonne,8,2024-07-07,2026-02-27,5799,665,0,5134,0.1147,326,303,36,40,5,0.1250,4293,0,0,,,
PA642847,Bazin,Thibault,DR,Droite Républicaine,Les Républicains,Meurthe-et-Moselle,4,2024-07-07,2026-02-27,5799,1867,0,3932,0.3220,856,802,209,1953,474,0.2427,2488,0,0,,,
PA642868,Christophe,Paul,HOR,Horizons & Indépendants,Horizons,Nord,14,2024-07-07,2026-02-27,5799,1330,5,4464,0.2293,400,892,38,11,2,0.1818,332,0,0,,,
PA642935,Becht,Olivier,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Haut-Rhin,5,2024-07-07,2026-02-27,5799,178,0,5621,0.0307,82,95,1,4,0,0.0000,459,0,0,,,
PA642988,de Lépinau,Hervé,RN,Rassemblement National,Rassemblement national,Vaucluse,3,2024-06-30,2026-02-27,5799,1935,0,3864,0.3337,987,806,142,123,3,0.0244,4874,0,0,,,
PA643089,Thiériot,Jean-Louis,DR,Droite Républicaine,Les Républicains,Seine-et-Marne,3,2024-07-07,2026-02-27,5799,355,177,5267,0.0612,162,182,11,6,1,0.1667,726,0,0,,,
PA643104,Minard,Christelle,DR,Droite Républicaine,Les Républicains,Eure-et-Loir,2,2024-07-07,2026-02-27,5799,957,0,4842,0.1650,415,510,32,65,0,0.0000,1038,0,0,,,
PA643143,Baptiste,Christian,SOC,Socialistes et apparentés,Parti progressiste démocratique guadeloupéen,Guadeloupe,2,2024-07-07,2026-02-27,5799,1177,0,4622,0.2030,616,492,69,152,29,0.1908,4726,0,0,,,
PA643157,Naillet,Philippe,SOC,Socialistes et apparentés,Association ambition Réunion,Réunion,1,2024-07-07,2026-02-27,5799,1474,0,4325,0.2542,811,604,59,357,108,0.3025,4073,0,0,,,
PA643175,Dupont,Stella,NI,Non inscrit,Régions et peuples solidaires,Maine-et-Loire,2,2024-07-07,2026-02-27,5799,1892,0,3907,0.3263,691,1098,103,170,14,0.0824,193,0,0,,,
PA643184,Klinkert,Brigitte,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Haut-Rhin,1,2024-07-07,2026-02-27,5799,1591,0,4208,0.2744,510,1060,21,33,2,0.0606,808,0,0,,,
PA643192,Jourdan,Chantal,SOC,Socialistes et apparentés,Parti socialiste,Orne,1,2024-07-07,2026-02-27,5799,2688,0,3111,0.4635,1394,1197,97,189,25,0.1323,4048,0,0,,,
PA677483,Mazars,Stéphane,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Aveyron,1,2024-07-07,2026-02-27,5799,1453,0,4346,0.2506,395,1039,19,93,17,0.1828,788,0,0,,,
PA687214,Berrios,Sylvain,HOR,Horizons & Indépendants,Horizons,Val-de-Marne,1,2024-07-07,2026-02-27,5799,1184,0,4615,0.2042,379,707,98,83,2,0.0241,738,0,0,,,
PA695512,Lepers,Guillaume,DR,Droite Républicaine,Les Républicains,Lot-et-Garonne,3,2024-07-07,2026-02-27,5799,1154,0,4645,0.1990,467,614,73,93,8,0.0860,1102,0,0,,,
PA712014,Ledoux,Vincent,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Nord,10,2024-07-07,2026-02-27,5799,517,0,5282,0.0892,197,309,11,6,3,0.5000,670,0,0,,,
PA712015,Dive,Julien,DR,Droite Républicaine,Les Républicains,Aisne,2,2024-07-07,2026-02-27,5799,696,0,5103,0.1200,296,336,64,403,44,0.1092,1264,0,0,,,
PA717161,Borne,Élisabeth,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Calvados,6,2024-07-07,2026-02-27,5799,330,87,5382,0.0569,129,191,10,0,0,,319,0,0,,,
PA717379,Maillard,Sylvain,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Paris,1,2024-07-07,2026-02-27,5799,1343,0,4456,0.2316,408,906,29,78,11,0.1410,828,0,0,,,
PA718674,Givernet,Olga,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Ain,3,2024-07-07,2026-02-27,5799,1392,5,4402,0.2400,389,993,10,58,42,0.7241,379,0,0,,,
PA718784,Pauget,Éric,DR,Droite Républicaine,Les Républicains,Alpes-Maritimes,7,2024-07-07,2026-02-27,5799,486,0,5313,0.0838,210,248,28,295,93,0.3153,996,0,0,,,
PA718838,Brun,Fabrice,DR,Droite Républicaine,Non rattaché(s),Ardèche,3,2024-07-07,2026-02-27,5799,490,0,5309,0.0845,235,207,48,327,27,0.0826,1331,0,0,,,
PA718850,Cordier,Pierre,DR,Droite Républicaine,Les Républicains,Ardennes,2,2024-07-07,2026-02-27,5799,690,0,5109,0.1190,255,372,63,168,20,0.1190,2251,0,0,,,
PA718884,Bazin-Malgras,Valérie,DR,Droite Républicaine,Les Républicains,Aube,2,2024-07-07,2026-02-27,5799,2118,0,3681,0.3652,883,1144,91,324,9,0.0278,2032,0,0,,,
PA719024,Blanchet,Christophe,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Calvados,4,2024-07-07,2026-02-27,5799,1308,533,3958,0.2256,493,770,45,119,8,0.0672,682,0,0,,,
PA719032,Bouyx,Bertrand,HOR,Horizons & Indépendants,Horizons,Calvados,5,2024-07-07,2026-02-27,5799,1849,0,3950,0.3188,468,1254,127,80,13,0.1625,630,0,0,,,
PA719052,Kervran,Loïc,HOR,Horizons & Indépendants,Horizons,Cher,3,2024-07-07,2026-02-27,5799,1719,0,4080,0.2964,428,1159,132,41,15,0.3659,480,0,0,,,
PA719080,Marsaud,Sandra,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Charente,2,2024-07-07,2026-02-27,5799,1444,0,4355,0.2490,406,1025,13,76,14,0.1842,719,0,0,,,
PA719118,Cormier-Bouligeon,François,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Cher,1,2024-07-07,2026-02-27,5799,1353,0,4446,0.2333,440,893,20,54,4,0.0741,812,0,0,,,
PA719138,Castellani,Michel,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",Régions et peuples solidaires,Haute-Corse,1,2024-07-07,2026-02-27,5799,276,0,5523,0.0476,148,100,28,411,33,0.0803,1565,0,0,,,
PA719218,Berville,Hervé,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Côtes-d'Armor,2,2024-07-07,2026-02-27,5799,1178,0,4621,0.2031,389,776,13,45,6,0.1333,604,0,0,,,
PA719272,Meunier,Frédérique,DR,Droite Républicaine,Les Républicains,Corrèze,2,2024-07-07,2026-02-27,5799,826,0,4973,0.1424,279,527,20,62,1,0.0161,1666,0,0,,,
PA719286,Colombani,Paul-André,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",Régions et peuples solidaires,Corse-du-Sud,2,2024-07-07,2026-02-27,5799,575,0,5224,0.0992,315,238,22,320,62,0.1938,1078,0,0,,,
PA719338,Melchior,Graziella,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Finistère,5,2024-07-07,2026-02-27,5799,1697,0,4102,0.2926,498,1170,29,85,8,0.0941,827,0,0,,,
PA719372,Kasbarian,Guillaume,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Eure-et-Loir,1,2024-07-07,2026-02-27,5799,1198,5,4596,0.2066,355,839,4,284,13,0.0458,451,0,0,,,
PA719388,Le Meur,Annaïg,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Finistère,1,2024-07-07,2026-02-27,5799,1249,0,4550,0.2154,378,849,22,118,21,0.1780,653,0,0,,,
PA719404,Le Gac,Didier,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Finistère,3,2024-07-07,2026-02-27,5799,864,0,4935,0.1490,267,574,23,284,89,0.3134,1006,0,0,,,
PA719412,Le Feur,Sandrine,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Finistère,4,2024-07-07,2026-02-27,5799,1575,0,4224,0.2716,444,1107,24,185,45,0.2432,669,0,0,,,
PA719436,Meizonnet,Nicolas,RN,Rassemblement National,Rassemblement national,Gard,2,2024-06-30,2026-02-27,5799,1950,0,3849,0.3363,987,835,128,78,4,0.0513,3769,0,0,,,
PA719472,Cazeneuve,Jean-René,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Gers,1,2024-07-07,2026-02-27,5799,1501,0,4298,0.2588,432,1021,48,221,36,0.1629,880,0,0,,,
PA719512,Vignon,Corinne,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Haute-Garonne,3,2024-07-07,2026-02-27,5799,1554,0,4245,0.2680,482,1050,22,55,5,0.0909,738,0,0,,,
PA719528,Portarrieu,Jean-François,HOR,Horizons & Indépendants,Horizons,Haute-Garonne,5,2024-07-07,2026-02-27,5799,252,0,5547,0.0435,94,148,10,0,0,,493,0,0,,,
PA719550,Tanguy,Liliana,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Finistère,7,2024-07-07,2026-02-27,5799,2613,0,3186,0.4506,977,1577,59,17,2,0.1176,849,0,0,,,
PA719558,Balanant,Erwan,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Finistère,8,2024-07-07,2026-02-27,5799,1186,0,4613,0.2045,386,737,63,259,38,0.1467,808,0,0,,,
PA719578,Prud'homme,Loïc,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Gironde,3,2024-07-07,2026-02-27,5799,1107,0,4692,0.1909,439,597,71,354,11,0.0311,13861,0,0,,,
PA719632,Panonacle,Sophie,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Gironde,8,2024-07-07,2026-02-27,5799,948,0,4851,0.1635,273,647,28,64,13,0.2031,658,0,0,,,
PA719640,Mette,Sophie,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Gironde,9,2024-07-07,2026-02-27,5799,2627,0,3172,0.4530,817,1754,56,144,22,0.1528,767,0,0,,,
PA719736,Galliard-Minier,Camille,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Isère,1,2025-01-19,2026-02-27,5273,1209,15,4049,0.2293,331,864,14,61,17,0.2787,507,0,0,,,
PA719756,Le Nabour,Christine,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Ille-et-Vilaine,5,2024-07-07,2026-02-27,5799,1671,0,4128,0.2882,451,1197,23,169,26,0.1538,817,0,0,,,
PA719778,Jolivet,François,HOR,Horizons & Indépendants,Horizons,Indre,1,2024-07-07,2026-02-27,5799,1021,0,4778,0.1761,316,657,48,189,23,0.1217,531,0,0,,,
PA719798,Labaronne,Daniel,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Indre-et-Loire,2,2024-07-07,2026-02-27,5799,1652,0,4147,0.2849,511,1123,18,481,143,0.2973,808,0,0,,,
PA719822,Thillaye,Sabine,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Indre-et-Loire,5,2024-07-07,2026-02-27,5799,1535,0,4264,0.2647,501,973,61,82,2,0.0244,661,0,0,,,
PA719890,Brulebois,Danielle,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Jura,1,2024-07-07,2026-02-27,5799,2026,0,3773,0.3494,640,1359,27,689,92,0.1335,754,0,0,,,
PA719914,Darrieussecq,Geneviève,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Landes,1,2024-07-07,2026-02-27,5799,1424,5,4370,0.2456,415,987,22,31,0,0.0000,297,0,0,,,
PA719922,Causse,Lionel,EPR,Ensemble pour la République,Alliance centriste,Landes,2,2024-07-07,2026-02-27,5799,789,0,5010,0.1361,283,473,33,174,10,0.0575,568,0,0,,,
PA719930,Vallaud,Boris,SOC,Socialistes et apparentés,Parti socialiste,Landes,3,2024-07-07,2026-02-27,5799,1919,0,3880,0.3309,970,869,80,65,10,0.1538,3590,0,0,,,
PA719938,Fesneau,Marc,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Loir-et-Cher,1,2024-07-07,2026-02-27,5799,1291,0,4508,0.2226,451,811,29,85,3,0.0353,536,0,0,,,
PA719968,Bonnet,Sylvie,DR,Droite Républicaine,Les Républicains,Loire,4,2024-07-07,2026-02-27,5799,968,0,4831,0.1669,433,500,35,445,35,0.0787,3564,0,0,,,
PA720022,Lauzzana,Michel,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Lot-et-Garonne,1,2024-07-07,2026-02-27,5799,1887,0,3912,0.3254,541,1304,42,160,21,0.1313,810,0,0,,,
PA720038,Josso,Sandrine,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Loire-Atlantique,7,2024-07-07,2026-02-27,5799,1594,0,4205,0.2749,533,1003,58,39,5,0.1282,896,0,0,,,
PA720066,Rist,Stéphanie,EPR,Ensemble pour la République,,Loiret,1,2026-01-25,2026-02-27,644,0,592,52,0.0000,0,0,0,0,0,,53,0,0,,,
PA720092,Ramos,Richard,DEM,Les Démocrates,Ensemble ! (majorité présidentielle),Loiret,6,2024-07-07,2026-02-27,5799,227,0,5572,0.0391,115,106,6,66,7,0.1061,672,0,0,,,
PA720100,Pradié,Aurélien,NI,Non inscrit,Régions et peuples solidaires,Lot,1,2024-07-07,2026-02-27,5799,160,0,5639,0.0276,66,57,37,48,1,0.0208,13,0,0,,,
PA720138,Saint-Paul,Laetitia,HOR,Horizons & Indépendants,Horizons,Maine-et-Loire,4,2024-07-07,2026-02-27,5799,1344,0,4455,0.2318,363,867,114,0,0,,485,0,0,,,
PA720146,Masséglia,Denis,EPR,Ensemble pour la République,Ensemble ! (majorité présidentielle),Maine-et-Loire,5,2024-07-07,2026-02-27,5799,1495,0,4304,0.2578,444,1016,35,226,29,0.1283,667,0,0,,,
