deputy_id,nom,prenom,groupe_abrev,groupe_nom,parti_rattachement,dept,circo,period_start,period_end,scrutins_eligibles,votes_exprimes,non_votant,absent,participation_rate,pour_count,contre_count,abst_count,amd_authored,amd_adopted,amd_adoption_rate,amd_cosigned,interventions_count,interventions_chars,top_dossier_id,top_dossier_titre,top_dossier_score
PA841067,Allegret-Pilot,Alexandre,UDDPLR,Union des droites pour la République,UDR - Union des Droites pour la République,Gard,5,2026-01-28,2026-02-27,577,169,0,408,0.2929,132,24,13,67,0,0.0000,419,0,0,,,
PA841075,Josserand,Sylvie,RN,Rassemblement National,Rassemblement national,Gard,6,2026-01-28,2026-02-27,577,110,0,467,0.1906,84,15,11,0,0,,264,0,0,,,
PA841091,Simion,Arnaud,SOC,Socialistes et apparentés,Parti socialiste,Haute-Garonne,6,2026-01-28,2026-02-27,577,238,0,339,0.4125,53,173,12,4,3,0.7500,157,0,0,,,
PA841107,Oberti,Jacques,SOC,Socialistes et apparentés,Parti socialiste,Haute-Garonne,10,2026-01-28,2026-02-27,577,474,0,103,0.8215,149,299,26,2,0,0.0000,125,0,0,,,
PA841131,Bouquin,Manon,RN,Rassemblement National,Rassemblement national,Hérault,4,2026-01-28,2026-02-27,577,342,0,235,0.5927,264,68,10,9,0,0.0000,418,0,0,,,
PA841139,Gabarron,Julien,RN,Rassemblement National,Rassemblement national,Hérault,6,2026-01-28,2026-02-27,577,6,0,571,0.0104,5,1,0,0,0,,282,0,0,,,
PA841151,Fruchon,Alix,DR,Droite Républicaine,Non rattaché(s),Indre,2,2026-01-28,2026-02-27,577,140,0,437,0.2426,74,61,5,2,0,0.0000,53,0,0,,,
PA841183,Mansouri,Hanane,UDDPLR,Union des droites pour la République,UDR - Union des Droites pour la République,Isère,8,2026-01-28,2026-02-27,577,197,0,380,0.3414,155,35,7,153,0,0.0000,122,0,0,,,
PA841191,Nosbé,Sandrine,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Isère,9,2026-01-28,2026-02-27,577,191,0,386,0.3310,96,86,9,0,0,,503,0,0,,,
PA841199,Perez,Thierry,RN,Rassemblement National,Rassemblement national,Isère,10,2026-01-28,2026-02-27,577,56,0,521,0.0971,43,11,2,0,0,,269,0,0,,,
PA841207,Alloncle,Charles,UDDPLR,Union des droites pour la République,UDR - Union des Droites pour la République,Hérault,9,2026-01-28,2026-02-27,577,6,0,571,0.0104,5,1,0,0,0,,15,0,0,,,
PA841215,Mesmeur,Marie,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Ille-et-Vilaine,1,2026-01-28,2026-02-27,577,46,0,531,0.0797,21,21,4,5,0,0.0000,498,0,0,,,
PA841223,Lahais,Tristan,ECOS,Écologiste et Social,Les Écologistes - EELV,Ille-et-Vilaine,2,2026-01-28,2026-02-27,577,287,0,290,0.4974,75,208,4,0,0,,131,0,0,,,
PA841243,Saint-Pasteur,Sébastien,SOC,Socialistes et apparentés,Parti socialiste,Gironde,7,2026-01-28,2026-02-27,577,18,0,559,0.0312,5,13,0,0,0,,129,0,0,,,
PA841251,Feld,Mathilde,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Gironde,12,2026-01-28,2026-02-27,577,280,0,297,0.4853,102,169,9,60,2,0.0333,442,0,0,,,
PA841295,Courbon,Pierrick,SOC,Socialistes et apparentés,Parti socialiste,Loire,1,2026-01-28,2026-02-27,577,72,0,505,0.1248,26,46,0,11,0,0.0000,135,0,0,,,
PA841315,Benbrahim,Karim,SOC,Socialistes et apparentés,Parti socialiste,Loire-Atlantique,1,2026-01-28,2026-02-27,577,127,0,450,0.2201,56,61,10,0,0,,133,0,0,,,
PA841327,Roussel,Fabrice,SOC,Socialistes et apparentés,Parti socialiste,Loire-Atlantique,5,2026-01-28,2026-02-27,577,167,0,410,0.2894,63,99,5,0,0,,140,0,0,,,
PA841339,Brard,Jean-Michel,HOR,Horizons & Indépendants,Horizons,Loire-Atlantique,9,2026-01-28,2026-02-27,577,122,0,455,0.2114,77,41,4,1,0,0.0000,87,0,0,,,
PA841351,Duplessy,Emmanuel,ECOS,Écologiste et Social,Les Écologistes - EELV,Loiret,2,2026-01-28,2026-02-27,577,113,0,464,0.1958,26,87,0,0,0,,154,0,0,,,
PA841359,de Pélichy,Constance,LIOT,"Libertés, Indépendants, Outre-mer et Territoires","Union des démocrates européens, centristes et indépendants",Loiret,3,2026-01-28,2026-02-27,577,135,0,442,0.2340,50,76,9,1,0,0.0000,55,0,0,,,
PA841367,Proença,Christophe,SOC,Socialistes et apparentés,Parti socialiste,Lot,2,2026-01-28,2026-02-27,577,111,0,466,0.1924,35,73,3,0,0,,139,0,0,,,
PA841381,Pantel,Sophie,SOC,Socialistes et apparentés,Régions et peuples solidaires,Lozère,1,2026-01-28,2026-02-27,577,312,0,265,0.5407,112,183,17,4,0,0.0000,129,0,0,,,
PA841395,Michelet,Maxime,UDDPLR,Union des droites pour la République,UDR - Union des Droites pour la République,Marne,3,2026-01-28,2026-02-27,577,74,0,503,0.1282,58,9,7,0,0,,203,0,0,,,
PA841419,Girard,Damien,ECOS,Écologiste et Social,Les Écologistes - EELV,Morbihan,5,2026-01-28,2026-02-27,577,83,0,494,0.1438,26,57,0,4,4,1.0000,134,0,0,,,
PA841431,Colin-Oesterlé,Nathalie,HOR,Horizons & Indépendants,"Union des démocrates européens, centristes et indépendants",Moselle,3,2026-01-28,2026-02-27,577,139,0,438,0.2409,66,57,16,101,6,0.0594,58,0,0,,,
PA841439,Jenft,Pascal,RN,Rassemblement National,Rassemblement national,Moselle,5,2026-01-28,2026-02-27,577,33,0,544,0.0572,28,4,1,0,0,,255,0,0,,,
PA841451,Guibert,Julien,RN,Rassemblement National,Rassemblement national,Nièvre,2,2026-01-28,2026-02-27,577,195,0,382,0.3380,143,44,8,0,0,,292,0,0,,,
PA841463,Mercier,Estelle,SOC,Socialistes et apparentés,Parti socialiste,Meurthe-et-Moselle,1,2026-01-28,2026-02-27,577,257,0,320,0.4454,69,177,11,0,0,,129,0,0,,,
PA841471,Hablot,Stéphane,SOC,Socialistes et apparentés,Parti socialiste,Meurthe-et-Moselle,2,2026-01-28,2026-02-27,577,27,0,550,0.0468,21,6,0,0,0,,129,0,0,,,
PA841479,Weber,Frédéric,RN,Rassemblement National,Rassemblement national,Meurthe-et-Moselle,3,2026-01-28,2026-02-27,577,184,0,393,0.3189,140,32,12,0,0,,515,0,0,,,
PA841487,Boulogne,Anthony,RN,Rassemblement National,Rassemblement national,Meurthe-et-Moselle,6,2026-01-28,2026-02-27,577,162,0,415,0.2808,98,36,28,4,0,0.0000,256,0,0,,,
PA841495,Amblard,Maxime,RN,Rassemblement National,Rassemblement national,Meuse,1,2026-01-28,2026-02-27,577,64,0,513,0.1109,37,17,10,1,0,0.0000,292,0,0,,,
PA841507,Bonnet,Nicolas,ECOS,Écologiste et Social,Les Écologistes - EELV,Puy-de-Dôme,3,2026-01-28,2026-02-27,577,153,0,424,0.2652,43,109,1,3,0,0.0000,139,0,0,,,
PA841515,Le Coq,Aurélien,LFI-NFP,La France insoumise - Nouveau Front Populaire,La France Insoumise,Nord,1,2026-01-28,2026-02-27,577,35,0,542,0.0607,22,9,4,0,0,,503,0,0,,,
PA841539,Gokel,Julien,SOC,Socialistes et apparentés,Parti socialiste,Nord,13,2026-01-28,2026-02-27,577,26,0,551,0.0451,12,13,1,0,0,,129,0,0,,,
